"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"Geography","Geographic Area Name","Estimate!!Households!!Total","Margin of Error!!Households!!Total","Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more","Estimate!!Households!!Median income (dollars)","Margin of Error!!Households!!Median income (dollars)","Estimate!!Households!!Mean income (dollars)","Margin of Error!!Households!!Mean income (dollars)","Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Families!!Total","Margin of Error!!Families!!Total","Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more","Estimate!!Families!!Median income (dollars)","Margin of Error!!Families!!Median income (dollars)","Estimate!!Families!!Mean income (dollars)","Margin of Error!!Families!!Mean income (dollars)","Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Married-couple families!!Total","Margin of Error!!Married-couple families!!Total","Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more","Estimate!!Married-couple families!!Median income (dollars)","Margin of Error!!Married-couple families!!Median income (dollars)","Estimate!!Married-couple families!!Mean income (dollars)","Margin of Error!!Married-couple families!!Mean income (dollars)","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Estimate!!Nonfamily households!!Total","Margin of Error!!Nonfamily households!!Total","Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more","Estimate!!Nonfamily households!!Median income (dollars)","Margin of Error!!Nonfamily households!!Median income (dollars)","Estimate!!Nonfamily households!!Mean income (dollars)","Margin of Error!!Nonfamily households!!Mean income (dollars)","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months","Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months","Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months",
"1400000US51163930400","Census Tract 9304; Rockbridge County; Virginia","1583","191","3.9","2.2","5.2","2.6","6.3","4.1","7.5","3.4","14.3","6.4","21.2","5.8","16.7","5.9","14.8","6.8","6.8","3.1","3.3","2.2","63405","9582","75273","7249","39.9","(X)","(X)","(X)","(X)","(X)","1138","170","2.6","2.1","4.7","3.4","0.4","0.6","10.6","5.4","17.5","8.2","21.5","7.4","15.2","6.2","15.5","9.0","7.4","4.1","4.7","3.2","62727","12766","80658","9429","(X)","(X)","38.4","(X)","(X)","(X)","699","119","1.7","2.4","0.0","5.6","0.6","0.9","8.7","5.8","16.6","7.9","16.5","7.3","22.0","9.9","21.2","10.8","5.2","4.7","7.6","5.0","78608","5921","N","N","(X)","(X)","(X)","(X)","(X)","(X)","445","144","7.2","5.7","6.5","4.3","21.6","11.1","8.8","7.8","6.1","5.2","25.2","13.2","17.1","9.9","2.5","2.8","5.2","5.4","0.0","8.6","49688","24352","51649","8601","(X)","(X)","(X)","(X)","43.8","(X)",
"1400000US51165010100","Census Tract 101; Rockingham County; Virginia","1326","274","1.6","1.8","3.1","3.5","17.5","16.7","5.1","3.2","15.2","6.4","21.5","8.3","15.9","7.4","14.0","7.7","4.3","4.0","2.0","2.5","59844","14563","68110","13381","39.4","(X)","(X)","(X)","(X)","(X)","855","136","0.0","4.6","0.0","4.6","2.2","2.4","0.0","4.6","17.5","7.4","25.7","9.1","23.2","11.1","22.8","9.6","5.5","5.5","3.0","3.7","80707","13134","88560","11271","(X)","(X)","47.3","(X)","(X)","(X)","807","137","0.0","4.8","0.0","4.8","2.4","2.6","0.0","4.8","15.4","7.3","25.8","9.5","24.5","11.7","22.9","9.9","5.8","5.9","3.2","3.9","82228","15045","N","N","(X)","(X)","(X)","(X)","(X)","(X)","471","277","4.5","5.9","8.7","10.6","45.2","35.5","14.2","11.8","10.8","10.0","13.8","13.8","2.8","4.4","0.0","8.1","0.0","8.1","0.0","8.1","22009","10528","29544","7257","(X)","(X)","(X)","(X)","25.1","(X)",
"1400000US51165010200","Census Tract 102; Rockingham County; Virginia","1487","179","2.6","2.4","7.9","6.0","6.8","3.0","10.0","5.3","21.0","8.1","12.2","4.9","9.0","4.3","18.4","6.8","6.9","5.8","5.2","3.3","52952","15804","78363","9765","39.8","(X)","(X)","(X)","(X)","(X)","883","110","1.1","2.0","0.6","0.9","4.4","3.1","5.4","3.9","21.4","7.8","8.5","5.0","14.2","6.4","33.4","8.7","2.8","2.5","8.2","5.2","91023","15593","97413","11588","(X)","(X)","44.2","(X)","(X)","(X)","655","129","0.0","5.9","0.0","5.9","0.9","1.4","5.0","4.0","24.7","11.3","10.7","6.6","16.6","7.8","27.8","10.8","3.2","3.2","11.0","6.7","87417","20831","N","N","(X)","(X)","(X)","(X)","(X)","(X)","604","176","4.6","5.3","18.5","13.8","10.3","5.4","16.7","12.2","21.5","15.5","16.6","9.8","1.5","2.5","6.1","6.6","3.1","3.5","1.0","1.7","34950","13654","44762","9763","(X)","(X)","(X)","(X)","32.3","(X)",
"1400000US51165010301","Census Tract 103.01; Rockingham County; Virginia","829","138","0.2","0.5","1.4","2.1","4.5","3.5","8.0","5.6","23.0","11.3","20.1","9.3","19.4","8.4","17.6","6.4","3.0","3.7","2.7","2.6","67067","17755","77112","8344","34.3","(X)","(X)","(X)","(X)","(X)","523","95","0.0","7.4","0.0","7.4","5.7","4.9","3.1","3.7","9.8","6.2","30.6","13.0","15.7","11.2","26.2","9.5","4.8","5.9","4.2","4.1","82250","31562","92921","10535","(X)","(X)","35.9","(X)","(X)","(X)","404","96","0.0","9.4","0.0","9.4","4.0","4.3","4.0","4.8","11.9","7.5","24.5","13.6","14.4","12.5","29.7","13.1","6.2","7.2","5.4","5.3","93716","22845","N","N","(X)","(X)","(X)","(X)","(X)","(X)","306","120","0.7","1.5","3.9","5.9","2.3","4.0","16.3","13.9","45.8","23.5","6.9","7.3","22.5","15.3","1.6","3.0","0.0","12.2","0.0","12.2","39156","2859","48828","8517","(X)","(X)","(X)","(X)","31.4","(X)",
"1400000US51165010302","Census Tract 103.02; Rockingham County; Virginia","1247","212","1.4","1.6","1.0","1.2","4.6","5.1","4.7","2.7","6.9","3.7","23.4","8.1","10.3","4.0","17.8","6.6","14.1","6.0","15.8","7.6","91652","24868","114974","16064","30.2","(X)","(X)","(X)","(X)","(X)","990","175","1.7","2.0","0.0","4.0","4.3","6.2","4.5","3.3","6.1","3.9","23.6","9.5","9.9","4.3","18.7","7.9","17.8","7.5","13.3","5.7","99500","31040","115355","14698","(X)","(X)","24.9","(X)","(X)","(X)","844","138","0.0","4.6","0.0","4.6","0.5","0.8","3.6","3.1","3.7","3.7","26.4","11.3","11.0","5.1","21.9","8.8","17.3","7.4","15.6","6.7","115000","26494","N","N","(X)","(X)","(X)","(X)","(X)","(X)","257","113","0.0","14.4","5.1","6.2","5.4","6.6","5.4","6.4","10.1","9.6","22.6","14.0","11.7","10.8","14.4","10.9","0.0","14.4","25.3","24.3","78472","38463","113318","49513","(X)","(X)","(X)","(X)","50.6","(X)",
"1400000US51165010400","Census Tract 104; Rockingham County; Virginia","952","149","5.9","4.6","5.5","4.6","6.0","6.0","3.2","3.5","6.1","3.7","30.3","11.4","15.9","6.8","18.4","8.2","5.8","3.8","3.2","2.6","70000","5581","101037","41805","38.9","(X)","(X)","(X)","(X)","(X)","611","95","2.6","3.0","4.1","5.8","1.6","2.0","1.8","3.2","7.2","4.6","25.7","10.7","20.0","10.2","25.5","10.4","6.5","4.4","4.9","3.8","79622","16840","127421","62472","(X)","(X)","44.7","(X)","(X)","(X)","517","104","1.5","2.4","4.8","6.9","1.9","2.3","0.0","7.4","6.2","4.5","20.5","11.5","23.6","12.0","27.9","11.9","7.7","5.3","5.8","4.5","91250","18212","N","N","(X)","(X)","(X)","(X)","(X)","(X)","341","128","11.7","11.8","7.9","8.0","13.8","16.2","5.6","6.6","4.1","5.9","42.8","21.9","8.5","8.4","5.6","6.8","0.0","11.1","0.0","11.1","56049","27078","49440","11905","(X)","(X)","(X)","(X)","28.4","(X)",
"1400000US51165010500","Census Tract 105; Rockingham County; Virginia","1007","130","3.7","3.9","3.1","3.4","15.5","8.7","7.4","5.3","17.5","9.1","18.8","7.1","13.7","7.1","14.7","7.6","3.9","3.6","1.8","2.6","55350","12386","68958","12074","36.4","(X)","(X)","(X)","(X)","(X)","740","153","0.0","5.3","0.9","1.6","22.2","13.1","10.8","10.2","14.7","7.2","17.8","9.6","13.2","7.8","13.4","7.2","4.5","4.7","2.4","3.7","56000","17956","70790","15329","(X)","(X)","29.2","(X)","(X)","(X)","418","103","0.0","9.1","1.7","2.8","11.2","9.8","7.9","9.0","9.8","7.0","20.8","10.7","16.7","11.6","19.6","11.2","7.9","8.0","4.3","6.5","68125","24286","N","N","(X)","(X)","(X)","(X)","(X)","(X)","267","103","13.9","12.1","9.0","12.1","13.5","12.2","13.1","14.1","23.6","15.0","13.1","11.2","8.2","7.9","3.4","6.5","2.2","4.2","0.0","13.9","37917","22715","41063","12146","(X)","(X)","(X)","(X)","37.8","(X)",
"1400000US51165010600","Census Tract 106; Rockingham County; Virginia","1233","133","0.4","0.7","2.5","2.3","8.0","4.4","1.1","1.2","8.8","4.3","26.4","8.1","21.1","7.2","20.0","6.8","3.2","2.3","8.6","4.2","77219","11689","92555","9194","39.8","(X)","(X)","(X)","(X)","(X)","982","119","0.0","4.0","0.0","4.0","4.1","4.0","1.3","1.5","10.0","5.4","25.7","8.7","23.5","7.8","20.6","8.4","5.5","3.4","9.4","4.9","83531","3033","100985","10881","(X)","(X)","33.8","(X)","(X)","(X)","881","119","0.0","4.4","0.0","4.4","4.5","4.4","1.5","1.7","7.8","4.5","22.5","8.5","24.2","8.2","22.9","9.4","6.1","3.8","10.4","5.3","84151","4416","N","N","(X)","(X)","(X)","(X)","(X)","(X)","251","83","2.0","3.5","12.4","11.1","23.5","15.6","0.0","14.7","16.3","11.9","30.3","17.7","3.6","5.7","12.0","10.6","0.0","14.7","0.0","14.7","46161","16454","49733","11313","(X)","(X)","(X)","(X)","55.8","(X)",
"1400000US51165010700","Census Tract 107; Rockingham County; Virginia","1346","137","3.9","2.8","2.5","1.9","4.5","3.5","7.7","4.6","13.1","6.5","23.0","6.6","13.0","6.2","14.6","5.1","12.8","5.8","4.9","3.2","68986","7474","89700","11278","34.9","(X)","(X)","(X)","(X)","(X)","1041","128","3.9","3.2","1.5","1.9","2.9","2.9","9.7","6.7","6.1","3.8","23.6","7.2","13.0","6.8","20.5","7.0","12.5","6.0","6.3","4.1","79712","19087","98725","14192","(X)","(X)","37.3","(X)","(X)","(X)","814","136","3.7","3.4","0.0","4.8","3.7","3.7","7.0","6.6","7.7","4.7","20.6","7.4","16.1","8.2","19.0","6.8","14.0","7.2","8.1","5.2","90526","16783","N","N","(X)","(X)","(X)","(X)","(X)","(X)","305","95","3.9","6.3","5.6","7.0","10.2","8.8","15.4","10.0","24.6","17.6","20.7","14.0","13.1","12.1","6.6","7.4","0.0","12.3","0.0","12.3","45121","12911","49170","10042","(X)","(X)","(X)","(X)","26.9","(X)",
"1400000US51165010801","Census Tract 108.01; Rockingham County; Virginia","1587","158","1.3","2.1","1.8","2.3","6.0","4.7","10.3","6.9","19.5","8.3","13.2","6.7","11.4","4.2","22.7","7.4","6.2","5.5","7.5","7.2","68165","17899","89866","15691","23.9","(X)","(X)","(X)","(X)","(X)","1105","166","0.0","3.6","0.8","1.7","7.8","8.6","1.9","2.3","14.7","9.1","14.4","8.4","11.7","6.2","31.4","11.9","6.6","6.8","10.8","10.0","94904","33658","107463","19615","(X)","(X)","24.8","(X)","(X)","(X)","849","153","0.0","4.6","0.0","4.6","0.0","4.6","0.0","4.6","12.5","10.0","11.4","8.1","12.6","7.4","40.9","14.0","8.6","8.4","14.0","12.9","114332","7103","N","N","(X)","(X)","(X)","(X)","(X)","(X)","482","186","4.4","6.5","4.1","6.0","19.7","15.2","13.1","10.7","30.5","18.1","9.3","8.9","10.8","9.7","2.9","4.9","5.2","7.7","0.0","8.0","38636","8019","46803","12189","(X)","(X)","(X)","(X)","21.8","(X)",
"1400000US51165010802","Census Tract 108.02; Rockingham County; Virginia","1183","114","3.0","2.4","1.8","1.2","11.0","4.9","7.8","3.6","13.3","5.1","21.8","5.2","22.7","7.0","15.1","5.9","2.4","1.9","1.1","1.4","63798","12780","67316","6722","46.3","(X)","(X)","(X)","(X)","(X)","816","123","0.1","0.2","1.1","1.3","4.8","4.3","10.3","5.5","15.3","6.7","21.1","6.9","26.0","9.2","17.0","7.9","3.4","2.6","0.9","1.6","73854","10174","73832","7670","(X)","(X)","47.1","(X)","(X)","(X)","622","129","0.0","6.2","0.0","6.2","4.2","4.9","7.6","5.1","11.3","7.1","19.9","8.4","29.9","11.4","21.5","9.6","4.5","3.4","1.1","2.1","83542","8159","N","N","(X)","(X)","(X)","(X)","(X)","(X)","367","111","9.5","8.0","3.3","2.9","24.8","9.6","9.5","7.3","10.1","7.4","21.3","11.4","16.3","15.3","3.5","5.5","0.0","10.3","1.6","2.4","37386","18676","47607","10285","(X)","(X)","(X)","(X)","44.7","(X)",
"1400000US51165010900","Census Tract 109; Rockingham County; Virginia","932","122","3.5","2.6","0.8","1.3","10.4","5.7","10.8","4.7","11.7","5.5","8.8","4.3","22.9","8.5","15.6","6.3","9.2","5.5","6.3","4.2","76142","5864","84898","11188","29.7","(X)","(X)","(X)","(X)","(X)","789","119","1.8","1.8","0.0","4.9","6.8","6.5","7.9","4.6","12.7","6.0","12.3","6.1","21.8","10.0","22.2","7.7","7.1","5.0","7.5","4.9","77083","11733","92911","12115","(X)","(X)","30.2","(X)","(X)","(X)","598","101","0.0","6.5","0.0","6.5","6.4","8.0","7.9","5.6","10.0","5.6","12.7","6.5","17.7","8.1","26.1","9.6","9.4","6.4","9.9","6.1","93281","14846","N","N","(X)","(X)","(X)","(X)","(X)","(X)","143","58","14.0","13.4","4.9","8.7","30.1","18.9","26.6","16.9","9.1","10.4","4.2","6.5","11.2","11.5","0.0","24.1","0.0","24.1","0.0","24.1","25750","14479","29916","8830","(X)","(X)","(X)","(X)","27.3","(X)",
"1400000US51165011000","Census Tract 110; Rockingham County; Virginia","1219","174","5.3","3.7","1.6","2.5","9.5","5.8","8.2","5.6","17.1","6.3","25.7","9.9","8.9","4.5","17.8","9.4","3.6","2.8","2.2","1.8","56037","8480","71507","11868","46.4","(X)","(X)","(X)","(X)","(X)","928","179","3.4","3.4","0.0","4.2","3.9","3.2","9.1","6.2","15.1","7.5","32.5","12.2","8.0","4.4","21.2","11.5","4.7","3.8","2.0","2.0","58736","3515","79381","13528","(X)","(X)","43.4","(X)","(X)","(X)","590","176","0.0","6.6","0.0","6.6","1.4","2.2","8.0","8.3","16.3","9.4","19.3","12.2","12.5","7.4","31.9","15.7","7.5","6.0","3.2","3.1","86042","24582","N","N","(X)","(X)","(X)","(X)","(X)","(X)","291","101","11.3","12.5","6.9","10.1","27.5","19.6","7.6","9.5","25.1","18.5","0.0","12.8","12.0","14.0","6.9","10.1","0.0","12.8","2.7","4.4","27083","26968","45293","15794","(X)","(X)","(X)","(X)","56.0","(X)",
"1400000US51165011100","Census Tract 111; Rockingham County; Virginia","1193","176","1.8","1.9","4.6","4.2","3.2","2.3","8.4","5.2","23.1","8.0","15.1","4.9","13.6","6.0","20.0","7.8","0.1","0.9","10.1","8.2","65750","17503","90831","20686","44.8","(X)","(X)","(X)","(X)","(X)","925","159","1.0","1.6","1.9","2.5","2.3","2.3","14.4","7.8","13.7","6.9","18.3","6.4","14.9","7.8","21.6","8.6","0.1","1.1","11.8","10.2","73424","24392","88720","16131","(X)","(X)","49.0","(X)","(X)","(X)","755","172","1.2","2.0","0.0","5.2","1.7","2.2","9.7","7.7","16.8","8.3","16.7","6.3","14.3","8.2","25.2","10.3","0.0","5.2","14.4","12.2","86250","19940","N","N","(X)","(X)","(X)","(X)","(X)","(X)","268","106","4.5","6.0","13.8","15.1","9.3","9.8","6.7","7.6","44.8","21.6","0.0","13.8","9.0","10.1","7.5","8.8","0.0","13.8","4.5","7.3","38953","4738","88467","73328","(X)","(X)","(X)","(X)","14.9","(X)",
"1400000US51165011200","Census Tract 112; Rockingham County; Virginia","1785","183","2.2","2.0","3.4","3.0","6.4","3.1","7.9","3.9","14.2","5.3","14.7","5.2","13.2","5.3","26.0","9.7","6.1","3.0","6.1","3.2","75922","10315","94774","13607","45.7","(X)","(X)","(X)","(X)","(X)","1303","184","1.1","1.4","0.5","0.8","3.8","3.4","2.6","2.3","12.8","5.4","15.8","6.9","15.2","6.7","32.3","11.9","8.3","4.2","7.6","4.3","96023","18388","113061","18155","(X)","(X)","44.1","(X)","(X)","(X)","1142","179","0.8","1.3","0.5","0.9","0.9","1.4","3.0","2.6","11.6","5.7","18.0","8.0","13.5","6.9","33.6","12.9","9.5","4.8","8.7","4.8","100658","14257","N","N","(X)","(X)","(X)","(X)","(X)","(X)","482","124","6.2","6.9","11.2","10.1","13.5","8.6","22.2","12.6","22.2","13.4","14.1","10.2","8.5","8.0","2.1","3.2","0.0","8.0","0.0","8.0","31972","8389","37907","6510","(X)","(X)","(X)","(X)","47.7","(X)",
"1400000US51165011400","Census Tract 114; Rockingham County; Virginia","2034","203","1.9","1.6","3.2","2.4","5.7","4.1","5.9","3.3","9.2","5.3","16.3","4.5","17.0","5.5","20.7","6.6","10.0","3.5","10.1","4.1","91029","16701","104169","10484","25.4","(X)","(X)","(X)","(X)","(X)","1631","180","0.7","0.9","3.1","2.8","4.0","4.6","3.7","3.0","8.5","4.4","15.5","5.1","18.8","6.3","25.6","7.7","10.9","4.4","9.1","3.7","98169","8162","111146","11169","(X)","(X)","25.5","(X)","(X)","(X)","1356","189","0.2","0.3","2.5","2.8","0.0","2.9","0.2","0.4","8.7","5.0","13.5","4.6","22.4","6.9","29.1","9.1","12.4","5.2","10.9","4.5","109423","25868","N","N","(X)","(X)","(X)","(X)","(X)","(X)","403","132","6.7","6.8","3.7","3.1","12.4","10.3","16.9","12.3","16.4","19.2","20.8","12.4","4.7","5.7","2.5","3.4","1.7","2.2","14.1","14.4","46601","10474","68060","26280","(X)","(X)","(X)","(X)","24.8","(X)",
"1400000US51165011500","Census Tract 115; Rockingham County; Virginia","2340","225","4.7","5.0","0.7","1.1","3.2","3.2","8.9","5.3","13.2","5.1","25.0","9.0","17.6","7.3","12.9","5.2","9.4","7.1","4.3","2.8","72245","3779","89327","13096","30.1","(X)","(X)","(X)","(X)","(X)","1333","163","0.0","3.0","3.5","5.5","0.0","3.0","1.2","2.0","7.9","5.5","22.0","11.4","21.2","8.7","21.3","8.7","15.5","11.9","7.5","5.0","92292","17434","118584","21714","(X)","(X)","26.0","(X)","(X)","(X)","1185","182","0.0","3.3","0.0","3.3","0.0","3.3","1.4","2.2","2.4","2.8","24.7","12.8","23.8","10.1","22.8","9.3","17.4","13.1","7.5","5.3","97978","17983","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1007","244","11.0","11.1","1.7","2.6","7.4","7.4","14.4","9.5","24.7","11.5","24.5","12.6","13.0","10.9","3.2","3.8","0.0","3.9","0.0","3.9","41953","11352","47531","8976","(X)","(X)","(X)","(X)","29.4","(X)",
