"ARREST_KEY","ARREST_DATE","PD_CD","PD_DESC","KY_CD","OFNS_DESC","LAW_CODE","LAW_CAT_CD","ARREST_BORO","ARREST_PRECINCT","JURISDICTION_CODE","AGE_GROUP","PERP_SEX","PERP_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","New Georeferenced Column"
289380501,2024-07-01,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","S",121,0,"25-44","M","BLACK",942827,166373,40.623238,-74.149217,"POINT (-74.149217 40.623238)"
289373825,2024-07-01,106,"ASSAULT POLICE/PEACE OFFICER",106,"FELONY ASSAULT","PL 1200503","F","B",41,0,"25-44","F","WHITE HISPANIC",1012776,237338,40.818069,-73.896937,"POINT (-73.896937 40.818069)"
289446242,2024-07-02,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,"GRAND LARCENY","PL 1553501","F","K",75,0,"18-24","M","BLACK",1017119,183909,40.671404,-73.881509,"POINT (-73.881509 40.671404)"
289391118,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",66,0,"25-44","M","WHITE",989097,170850,40.63562,-73.982533,"POINT (-73.982533 40.63562)"
289373820,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","B",44,1,"25-44","M","WHITE HISPANIC",1008110,244858,40.8387216384565,-73.9137706138923,"POINT (-73.91377061389228 40.83872163845646)"
289373873,2024-07-01,478,"THEFT OF SERVICES, UNCLASSIFIE",343,"OTHER OFFENSES RELATED TO THEFT","PL 1651503","M","K",72,1,"25-44","M","WHITE HISPANIC",980275,174191,40.6447897607485,-74.0143237847515,"POINT (-74.01432378475148 40.64478976074851)"
289455667,2024-07-02,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1701003","F","Q",114,0,"25-44","M","WHITE HISPANIC",999483,214809,40.756266,-73.945013,"POINT (-73.945013 40.756266)"
289391127,2024-07-01,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,"FORGERY","PL 1702500","F","M",32,0,"25-44","M","BLACK",998978,236632,40.816166,-73.946791,"POINT (-73.946791 40.816166)"
289406599,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",70,0,"25-44","M","BLACK",995905,174205,40.644823,-73.958,"POINT (-73.958 40.644823)"
289452573,2024-07-02,639,"AGGRAVATED HARASSMENT 2",361,"OFF. AGNST PUB ORD SENSBLTY &","PL 240301A","M","Q",114,0,"25-44","M","WHITE HISPANIC",1007694,219656,40.769552,-73.915361,"POINT (-73.915361 40.769552)"
289392864,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601001","F","B",46,0,"25-44","M","WHITE HISPANIC",1011750,250274,40.853578,-73.900591,"POINT (-73.900591 40.853578)"
289432170,2024-07-01,153,"RAPE 3",104,"RAPE","PL 1302501","F","M",17,0,"45-64","M","WHITE HISPANIC",992245,215005,40.7568201683051,-73.9711432633524,"POINT (-73.9711432633524 40.7568201683051)"
289396984,2024-07-01,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,"ROBBERY","PL 1601504","F","B",40,0,"25-44","M","BLACK",1006941,237214,40.817746,-73.918018,"POINT (-73.918018 40.817746)"
289359797,2024-07-01,268,"CRIMINAL MIS 2 & 3",121,"CRIMINAL MISCHIEF & RELATED OF","PL 1450502","F","S",120,0,"25-44","M","WHITE",962808,174275,40.644996,-74.077263,"POINT (-74.077263 40.644996)"
289380461,2024-07-01,705,"FORGERY,ETC.-MISD.",358,"OFFENSES INVOLVING FRAUD","PL 1700500","M","B",43,2,"25-44","M","BLACK HISPANIC",1017689,241175,40.8285817982476,-73.8791707678357,"POINT (-73.87917076783575 40.82858179824758)"
289352393,2024-07-01,637,"HARASSMENT,SUBD 1,CIVILIAN",578,"HARRASSMENT 2","PL 2402601","V","M",14,0,"45-64","F","WHITE HISPANIC",986947,215848,40.759131,-73.990264,"POINT (-73.990264 40.759131)"
289373828,2024-07-01,113,"MENACING,UNCLASSIFIED",344,"ASSAULT 3 & RELATED OFFENSES","PL 1201401","M","B",40,0,"18-24","F","BLACK",1009213,234812,40.811147,-73.909821,"POINT (-73.909821 40.811147)"
289455640,2024-07-02,503,"CONTROLLED SUBSTANCE,INTENT TO",117,"DANGEROUS DRUGS","PL 2201601","F","M",30,0,"25-44","M","BLACK HISPANIC",998221,239909,40.82516,-73.949519,"POINT (-73.949519 40.82516)"
289459169,2024-07-02,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,"CRIMINAL MISCHIEF & RELATED OF","PL 1456002","M","Q",107,1,"25-44","M","WHITE",1036628,204948,40.729059,-73.811018,"POINT (-73.811018 40.729059)"
289432183,2024-07-02,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","S",121,0,"25-44","M","WHITE HISPANIC",948419,157686,40.599417,-74.129025,"POINT (-74.129025 40.599417)"
289396989,2024-07-01,339,"LARCENY,PETIT FROM OPEN AREAS,",341,"PETIT LARCENY","PL 1552500","M","K",72,0,"25-44","M","WHITE HISPANIC",982245,177820,40.654754,-74.007225,"POINT (-74.007225 40.654754)"
289436226,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","Q",114,0,"45-64","M","WHITE",1007694,219656,40.769552,-73.915361,"POINT (-73.915361 40.769552)"
289416632,2024-07-02,109,"ASSAULT 2,1,UNCLASSIFIED",106,"FELONY ASSAULT","PL 1200502","F","K",84,0,"25-44","M","BLACK",989235,189578,40.687025,-73.982024,"POINT (-73.982024 40.687025)"
289455598,2024-07-02,101,"ASSAULT 3",344,"ASSAULT 3 & RELATED OFFENSES","PL 1200001","M","B",43,0,"18-24","F","WHITE HISPANIC",1021579,238210,40.820429,-73.865129,"POINT (-73.865129 40.820429)"
289428030,2024-07-02,847,"NY STATE LAWS,UNCLASSIFIED FEL",125,"OTHER STATE LAWS","VTL05110FE","F","Q",113,3,"45-64","M","WHITE HISPANIC",1046315,187088,40.6799807384666,-73.7762339071953,"POINT (-73.7762339071953 40.6799807384666)"
289391131,2024-07-01,441,"LARCENY,GRAND OF AUTO",110,"GRAND LARCENY OF MOTOR VEHICLE","PL 1553008","F","Q",103,0,"25-44","M","BLACK",1048971,200202,40.71595,-73.766528,"POINT (-73.766528 40.71595)"
289455652,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",101,0,"45-64","M","BLACK",1044048,156630,40.59639,-73.784673,"POINT (-73.784673 40.59639)"
289449126,2024-07-02,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,"VEHICLE AND TRAFFIC LAWS","VTL0511001","M","Q",114,2,"25-44","M","BLACK",1000529,215835,40.75908,-73.941236,"POINT (-73.941236 40.75908)"
